Person_ID,Name,Age,Gender,Marital_Status,Num_of_Children,Family_Support_Score,Living_With_Family,Education_Level,Job_Role,Experience_Years,Monthly_Salary,Monthly_Expenses,Savings_Per_Month,Has_Loans,Monthly_EMI,UPI_Transactions_Per_Month,UPI_Total_Amount_Per_Month,UPI_Received_Amount_Per_Month,UPI_Transfer_Purpose_Major,Financial_Stress_Score,Job_Satisfaction_Score,Work_Life_Balance_Score,Physical_Health_Score,Mental_Health_Score,Sleep_Hours_Per_Day,Exercise_Per_Week,Stress_Level,Friends_Support_Score,Social_Activity_Frequency,Is_Happy,Happiness_Score
12923,Person_622,31,Female,Married,2,8,Yes,PhD,Artist,28,67323,49887,26617,Yes,10371,95,96032,82629,Food,9,1,5,3,1,5,3,2,3,Low,Yes,9
12924,Person_623,60,Female,Divorced,0,6,No,PhD,Doctor,10,50384,15933,7192,Yes,21516,123,127319,84891,Food,8,3,8,4,5,7,6,2,7,Low,Yes,5
12925,Person_624,38,Other,Married,0,4,No,Master,Artist,32,24024,21279,10745,No,2504,154,106960,17177,Shopping,6,9,4,10,2,5,6,1,9,Low,Yes,10
12926,Person_625,31,Other,Widowed,4,2,Yes,PhD,Teacher,37,80318,34421,9910,Yes,26040,20,39015,19483,Travel,10,4,4,6,2,8,5,3,4,High,No,1
12927,Person_626,28,Male,Single,0,9,No,Master,Sales,10,46399,86153,21159,No,24673,113,71713,43815,Rent,1,3,10,5,2,8,1,6,6,Medium,No,1
12928,Person_627,26,Male,Married,0,1,No,Master,Doctor,26,18171,61003,28626,No,5239,12,146046,38533,Food,7,8,10,3,9,4,5,7,9,High,Yes,1
12929,Person_628,47,Female,Divorced,0,1,No,PhD,Artist,32,7500,29052,3409,Yes,16676,85,145109,26,Food,1,1,5,10,10,5,1,1,5,Low,No,9
12930,Person_629,33,Other,Married,4,4,Yes,Master,Sales,20,24512,43361,17073,No,26415,34,147239,60611,Rent,7,5,6,8,3,10,2,5,1,High,Yes,8
12931,Person_630,50,Other,Married,2,7,Yes,Master,Sales,38,35767,37139,23412,No,18118,46,88754,87242,Travel,2,1,4,8,4,4,3,5,3,Medium,No,6
12932,Person_631,38,Other,Married,2,1,No,Master,Manager,30,41121,67047,23646,Yes,5120,155,43148,24660,Rent,8,7,2,7,5,7,6,1,9,Medium,Yes,10
12933,Person_632,66,Female,Divorced,0,9,Yes,Bachelor,Teacher,37,98283,51315,22048,Yes,27195,148,152606,55103,Shopping,2,5,2,3,4,4,2,4,3,High,No,6
12934,Person_633,35,Male,Widowed,4,4,No,Master,Teacher,1,83255,80763,23150,Yes,6393,145,122790,52253,Shopping,3,2,3,1,4,5,0,10,10,Low,No,6
12935,Person_634,24,Female,Married,2,3,No,Bachelor,Teacher,26,58655,12368,25745,Yes,29323,158,86078,42082,Rent,3,1,2,5,5,7,5,1,2,Low,No,4
12936,Person_635,54,Male,Married,2,1,Yes,Bachelor,Doctor,35,59065,85154,13180,Yes,2196,187,56879,16258,Travel,1,7,1,1,10,10,2,1,4,Low,Yes,5
12937,Person_636,31,Male,Single,2,10,No,Master,Engineer,10,9008,44568,17336,Yes,3466,124,119894,98315,Food,5,1,8,6,9,7,2,7,5,High,No,10
12938,Person_637,44,Female,Divorced,4,4,No,Master,Doctor,17,28916,30633,29926,No,1906,109,65839,89690,Shopping,5,3,5,7,9,8,6,7,7,Low,Yes,3
12939,Person_638,40,Male,Married,4,9,Yes,Bachelor,Artist,0,70202,69677,29455,Yes,18105,36,29756,95220,Shopping,10,6,10,5,6,7,1,3,7,High,No,3
12940,Person_639,55,Male,Divorced,0,10,No,Bachelor,Sales,34,50487,46251,6142,Yes,11883,20,143755,15389,Travel,5,6,1,4,3,7,5,7,9,Low,Yes,10
12941,Person_640,42,Other,Married,3,6,No,Master,Sales,34,36911,11166,5967,No,29739,13,180557,91860,Shopping,9,7,9,2,6,4,1,3,8,Medium,Yes,7
12942,Person_641,35,Male,Widowed,2,6,No,Master,Engineer,30,91281,89115,29166,No,15437,90,142097,27685,Shopping,6,1,8,5,10,10,3,2,2,Medium,Yes,5
12943,Person_642,58,Female,Widowed,3,1,Yes,PhD,Artist,27,52031,2815,7205,Yes,14497,59,149787,59220,Travel,6,7,4,9,4,9,2,10,8,Low,No,8
12944,Person_643,64,Female,Married,4,10,No,Bachelor,Engineer,38,29102,59865,28072,Yes,1816,123,92943,27195,Rent,3,2,8,4,3,7,5,4,8,High,No,5
12945,Person_644,61,Male,Widowed,4,2,Yes,Bachelor,Sales,0,1252,77204,16006,No,24828,22,148188,21797,Food,5,6,10,2,6,6,2,10,5,Low,Yes,4
12946,Person_645,58,Other,Married,4,6,No,PhD,Doctor,24,1841,71693,12109,Yes,20611,110,36744,71310,Food,10,8,7,6,6,9,3,3,3,High,Yes,3
12947,Person_646,33,Other,Widowed,3,2,No,Bachelor,Teacher,37,50731,65553,13034,Yes,28095,123,124697,97169,Shopping,7,5,7,8,2,8,4,7,9,Medium,Yes,2
12948,Person_647,50,Male,Single,4,3,No,High School,Sales,19,28521,62368,2484,No,26483,156,116072,66332,Food,3,10,1,2,9,10,3,1,7,High,No,3
12949,Person_648,24,Male,Single,0,4,No,Bachelor,Manager,2,72792,11167,1854,Yes,26486,174,133196,93925,Rent,2,3,6,9,8,10,1,6,1,Low,No,7
12950,Person_649,54,Female,Single,4,5,Yes,PhD,Teacher,1,97013,87863,11631,No,10713,29,169123,62907,Shopping,5,8,4,7,6,8,1,2,8,Medium,No,8
12951,Person_650,42,Male,Divorced,1,9,Yes,High School,Sales,17,18312,73540,19615,Yes,22159,114,7176,7188,Food,3,8,10,2,1,7,2,8,10,High,No,5
12952,Person_651,48,Other,Divorced,3,4,No,Master,Doctor,9,55578,7224,2597,No,3849,89,91310,23696,Bills,5,4,10,5,2,4,1,5,5,High,No,1
12953,Person_652,62,Male,Single,1,9,No,PhD,Engineer,4,3242,70869,7829,No,21612,37,195890,2024,Bills,9,8,10,5,4,9,5,3,6,Medium,Yes,3
12954,Person_653,30,Female,Divorced,4,10,No,PhD,Teacher,8,51517,3626,8186,No,6849,82,149748,73202,Bills,10,5,2,7,7,8,3,10,9,Low,Yes,4
12955,Person_654,37,Female,Widowed,0,3,No,Master,Doctor,1,76518,89797,3983,Yes,1058,26,45177,35985,Bills,1,5,10,5,9,8,2,7,10,Medium,Yes,10
12956,Person_655,66,Female,Married,2,8,No,PhD,Artist,33,10693,44438,23347,No,11730,103,110623,6584,Bills,4,3,7,6,10,6,3,2,8,Low,Yes,4
12957,Person_656,31,Female,Married,4,1,No,Bachelor,Manager,37,23674,76855,6684,Yes,18706,115,997,90998,Shopping,10,7,9,9,5,7,3,5,3,Low,No,1
12958,Person_657,28,Female,Married,0,9,No,Master,Teacher,30,33182,66193,10383,No,24762,14,190402,27044,Travel,5,9,5,3,10,9,2,8,5,High,No,10
12959,Person_658,29,Male,Single,3,9,No,PhD,Engineer,9,83651,54956,27211,No,17332,186,174841,5285,Travel,2,9,8,3,2,8,6,1,4,Low,Yes,9
12960,Person_659,63,Male,Divorced,1,10,Yes,Master,Artist,11,64350,81723,17040,No,24563,2,120179,63115,Shopping,2,1,5,8,1,10,4,1,1,Low,No,10
12961,Person_660,36,Male,Widowed,1,2,Yes,Master,Doctor,35,87246,36563,12004,Yes,26866,9,120403,7370,Shopping,1,1,7,10,10,8,6,3,5,Medium,Yes,4
12962,Person_661,57,Male,Widowed,1,4,Yes,Master,Manager,20,11027,15664,24127,Yes,4359,119,142303,17903,Rent,8,10,7,6,1,8,1,3,10,Medium,No,2
12963,Person_662,26,Female,Single,3,8,No,High School,Engineer,5,36623,34418,27916,No,12809,144,95287,32499,Travel,2,5,9,10,5,8,0,7,7,Low,No,9
12964,Person_663,65,Other,Widowed,0,7,No,PhD,Doctor,2,86140,10440,12103,Yes,5660,127,119574,97904,Bills,3,1,3,3,7,4,6,6,1,High,Yes,4
12965,Person_664,32,Male,Widowed,3,1,No,High School,Doctor,9,76930,53916,23223,Yes,29454,10,121509,22995,Shopping,2,4,1,2,9,5,0,7,4,Medium,Yes,4
12966,Person_665,59,Other,Widowed,1,5,Yes,PhD,Teacher,4,30358,28072,26372,Yes,7254,175,85447,35200,Bills,4,1,2,2,9,6,0,4,6,High,Yes,6
12967,Person_666,61,Male,Widowed,4,7,No,Bachelor,Teacher,25,16458,87799,28939,No,12822,132,109522,88377,Travel,1,2,6,2,8,10,1,2,9,Medium,No,8
12968,Person_667,28,Male,Divorced,2,4,Yes,Bachelor,Engineer,20,9501,69229,6312,Yes,24785,68,187037,70402,Food,3,2,10,5,1,4,4,2,8,Medium,No,5
12969,Person_668,69,Other,Widowed,3,1,No,Bachelor,Sales,25,78658,73230,7938,No,2093,63,81144,13566,Food,5,4,10,5,5,6,3,10,2,Low,No,8
12970,Person_669,46,Female,Married,3,9,Yes,PhD,Sales,37,96567,1384,9954,No,11730,13,192589,37822,Shopping,10,8,9,1,6,8,2,1,3,Medium,Yes,1
12971,Person_670,21,Male,Single,0,5,Yes,Master,Doctor,25,58769,27629,22560,No,17947,49,92693,51222,Rent,1,2,3,2,6,6,4,9,10,Medium,Yes,4
12972,Person_671,24,Male,Divorced,0,2,Yes,Master,Teacher,7,44563,88432,29048,Yes,8217,153,94315,94088,Bills,4,9,10,2,4,7,0,7,5,High,Yes,1
12973,Person_672,48,Male,Widowed,3,8,No,High School,Manager,4,978,57750,19669,No,16558,71,27387,90450,Shopping,6,9,2,4,1,7,5,10,7,Medium,No,3
12974,Person_673,56,Other,Divorced,1,2,Yes,High School,Manager,14,378,51810,9777,Yes,17718,68,4090,50668,Rent,4,2,1,7,3,5,1,3,3,Medium,No,7
12975,Person_674,57,Female,Widowed,2,3,No,Bachelor,Doctor,15,73970,12521,21943,Yes,16705,134,120846,63853,Bills,7,1,2,3,10,5,6,2,7,High,Yes,1
12976,Person_675,38,Other,Married,0,10,No,High School,Teacher,0,35020,79427,3563,No,22082,126,156017,54643,Travel,7,10,3,5,4,6,1,3,5,Low,Yes,5
12977,Person_676,27,Other,Single,1,1,No,PhD,Engineer,15,54164,85848,27016,No,29830,15,40239,22333,Food,6,10,7,9,4,4,6,7,10,Low,Yes,1
12978,Person_677,67,Female,Widowed,4,2,No,PhD,Engineer,36,35861,24848,20968,No,12342,182,3743,15958,Rent,9,9,2,5,4,4,2,5,6,Medium,No,6
12979,Person_678,64,Other,Widowed,0,7,No,High School,Engineer,2,25506,5917,21201,Yes,12239,77,30924,52442,Bills,2,2,5,9,5,8,5,3,6,Medium,No,9
12980,Person_679,20,Female,Widowed,1,10,Yes,High School,Manager,30,30946,21519,5041,Yes,13854,100,141268,20954,Shopping,10,8,2,1,9,4,3,9,4,High,Yes,3
12981,Person_680,41,Male,Widowed,1,2,No,High School,Teacher,12,78868,87364,11292,No,13897,55,130160,75174,Bills,8,3,7,9,4,5,4,2,8,Low,Yes,6
12982,Person_681,36,Female,Single,2,6,No,High School,Teacher,15,67015,57037,22566,No,11419,104,91815,99683,Shopping,8,1,10,5,9,4,5,7,9,Low,Yes,4
12983,Person_682,26,Male,Single,2,3,No,Bachelor,Manager,20,37503,28802,8026,Yes,10064,131,105312,9675,Food,10,1,8,8,9,8,4,10,2,Low,No,6
12984,Person_683,44,Other,Married,4,4,No,Bachelor,Engineer,1,69805,6454,13923,Yes,15003,47,68860,89590,Food,4,10,8,5,1,7,4,6,9,High,No,2
12985,Person_684,64,Other,Single,1,8,No,High School,Engineer,26,36400,1730,19628,No,21988,16,172472,31661,Bills,6,2,8,6,5,4,3,6,4,High,No,4
12986,Person_685,23,Male,Widowed,1,3,Yes,PhD,Doctor,37,10302,81411,17424,Yes,23126,110,80399,64289,Bills,6,7,10,8,9,4,3,7,6,High,Yes,7
12987,Person_686,55,Other,Married,2,10,Yes,Bachelor,Sales,25,92387,9309,27703,Yes,10259,163,48795,17184,Shopping,5,6,9,2,4,5,6,6,7,Medium,Yes,6
12988,Person_687,25,Female,Married,0,6,No,PhD,Artist,37,28375,73063,18657,Yes,23820,69,51553,47963,Shopping,1,2,1,3,5,6,3,2,4,Low,Yes,9
12989,Person_688,50,Male,Married,0,1,Yes,Master,Sales,24,17217,13668,3629,Yes,24908,79,103976,25822,Rent,3,4,1,9,4,7,2,5,8,Medium,Yes,7
12990,Person_689,38,Other,Widowed,3,7,Yes,PhD,Teacher,10,22922,70325,2114,Yes,5674,92,155183,62303,Rent,7,2,10,5,2,6,1,3,10,Medium,Yes,1
12991,Person_690,63,Male,Divorced,2,8,No,High School,Teacher,7,80781,75013,23748,Yes,5002,37,113566,76465,Rent,8,1,2,5,10,8,0,9,8,High,Yes,6
12992,Person_691,58,Female,Widowed,3,8,Yes,Master,Teacher,7,56582,75596,1677,No,27567,100,194155,5267,Bills,2,3,6,9,2,8,3,8,1,Low,Yes,3
12993,Person_692,46,Female,Single,2,3,No,Bachelor,Sales,32,99093,12681,3094,Yes,910,61,119968,52647,Rent,3,4,1,10,2,6,1,10,8,Medium,Yes,8
12994,Person_693,29,Other,Single,4,10,Yes,Bachelor,Artist,6,19286,25197,25574,No,29072,120,61600,62814,Bills,4,10,5,3,1,5,6,2,10,Low,Yes,1
12995,Person_694,45,Female,Widowed,1,1,Yes,Master,Doctor,37,97469,24727,22257,No,949,47,50022,36025,Food,5,5,5,4,3,9,3,1,3,Medium,Yes,10
12996,Person_695,38,Male,Widowed,4,9,Yes,PhD,Sales,20,5544,7451,2284,Yes,21809,9,134271,77605,Travel,3,5,4,7,10,5,0,4,5,High,Yes,2
12997,Person_696,58,Female,Married,2,6,No,Bachelor,Artist,7,92015,4730,5052,No,26651,35,50897,981,Food,5,7,5,2,1,9,5,4,10,Medium,No,3
12998,Person_697,22,Male,Widowed,1,9,Yes,High School,Engineer,20,35680,85602,23446,No,18898,156,38038,43436,Bills,8,10,1,8,4,9,3,10,8,High,Yes,3
12999,Person_698,64,Male,Married,0,7,Yes,Master,Engineer,19,62157,88212,17973,No,11523,3,123323,18472,Bills,8,8,6,5,1,5,1,2,6,Low,Yes,7
13000,Person_699,32,Female,Single,0,1,No,High School,Teacher,7,98109,57637,25737,Yes,24085,43,186110,19336,Travel,2,9,7,1,4,9,6,7,4,Medium,No,8
13001,Person_700,69,Other,Married,3,1,No,Master,Manager,30,36496,66950,18904,No,11221,55,120278,25587,Shopping,6,7,8,3,3,9,6,3,4,Medium,Yes,9
13002,Person_701,47,Female,Widowed,2,6,Yes,Bachelor,Teacher,28,65567,73746,12047,Yes,16484,41,111054,77192,Shopping,4,5,2,9,9,9,2,7,4,High,No,7
13003,Person_702,39,Male,Single,2,5,No,PhD,Manager,8,34278,16370,21032,No,4646,113,7897,92862,Shopping,9,9,7,5,1,7,6,7,6,High,No,8
13004,Person_703,47,Male,Divorced,0,9,Yes,Master,Artist,14,81345,65797,22113,No,6945,140,64541,84046,Rent,10,8,6,8,8,8,5,1,7,Low,Yes,6
13005,Person_704,27,Female,Married,4,2,Yes,Master,Engineer,29,26346,64862,694,No,2400,173,106968,53013,Shopping,2,10,9,1,9,9,6,6,5,High,Yes,2
13006,Person_705,60,Other,Single,1,8,No,High School,Sales,25,3651,15709,24191,No,11563,160,14892,84511,Rent,8,9,8,7,7,8,6,4,10,Low,No,1
13007,Person_706,58,Other,Married,4,5,No,Bachelor,Manager,9,87142,50580,15588,Yes,22185,20,139343,9665,Rent,1,10,4,7,1,10,5,8,8,Medium,Yes,3
13008,Person_707,20,Male,Single,4,2,No,High School,Artist,28,32969,29907,28988,No,18727,78,24815,27097,Shopping,6,8,9,8,4,8,5,8,7,Low,Yes,9
13009,Person_708,22,Male,Single,0,10,Yes,Bachelor,Engineer,15,13316,1200,13055,No,352,184,45612,91277,Shopping,10,6,1,3,10,10,0,3,8,Low,Yes,7
13010,Person_709,32,Other,Married,0,6,No,High School,Sales,35,46192,53522,16080,Yes,19339,68,164429,52474,Travel,1,4,6,1,1,7,1,4,4,Low,No,2
13011,Person_710,47,Female,Divorced,0,10,Yes,Master,Manager,19,74133,34017,28374,Yes,15489,69,16267,71973,Travel,2,9,8,9,4,8,4,1,8,Medium,No,1
13012,Person_711,68,Male,Single,3,8,No,High School,Teacher,36,56336,11420,20067,Yes,1018,66,18268,25185,Rent,3,9,4,1,3,6,6,10,6,Medium,Yes,2
13013,Person_712,44,Male,Single,4,4,Yes,PhD,Teacher,21,96905,39539,6704,No,17563,47,114463,75911,Travel,9,10,2,6,2,4,4,2,3,High,Yes,3
13014,Person_713,52,Other,Single,2,2,No,Bachelor,Teacher,6,21508,21691,7368,Yes,5193,160,145335,92643,Rent,5,10,2,9,1,7,4,7,8,Low,No,6
13015,Person_714,57,Female,Divorced,1,5,Yes,Bachelor,Artist,22,70208,77203,1971,Yes,15701,35,95347,30484,Bills,10,9,10,2,6,4,2,7,7,Medium,No,9
13016,Person_715,25,Other,Divorced,3,2,No,Master,Teacher,39,27207,28748,14593,Yes,3536,160,190732,45610,Rent,10,10,1,4,7,6,3,9,10,Low,Yes,8
13017,Person_716,63,Female,Widowed,2,2,Yes,Bachelor,Doctor,28,20729,32166,26079,Yes,15449,158,196599,50807,Rent,2,3,5,2,6,5,6,10,5,Low,Yes,10
13018,Person_717,64,Female,Married,4,6,No,PhD,Engineer,15,90211,61318,8055,Yes,11842,148,194451,50907,Travel,10,3,6,4,9,5,3,9,4,Low,Yes,9
13019,Person_718,51,Female,Divorced,0,10,No,High School,Artist,37,25042,2407,11441,Yes,18886,26,94542,57389,Bills,5,6,4,2,9,9,3,9,1,Medium,No,8
13020,Person_719,64,Male,Married,4,9,Yes,Master,Sales,27,59634,63195,20602,No,3819,71,172343,25835,Food,5,6,4,1,2,5,2,6,10,Low,No,7
13021,Person_720,66,Other,Widowed,1,4,No,PhD,Teacher,37,78187,52556,14677,Yes,23239,100,66612,95279,Food,1,6,5,3,2,7,4,8,3,Low,Yes,6
13022,Person_721,40,Other,Married,3,6,Yes,Bachelor,Engineer,30,41974,13280,27818,No,17363,189,138307,96453,Food,3,5,5,8,9,5,5,9,2,High,No,8
13023,Person_722,35,Female,Divorced,3,7,Yes,Bachelor,Manager,13,30038,28187,1868,Yes,29410,95,88757,53790,Bills,5,5,9,5,1,7,3,7,8,Low,Yes,6
13024,Person_723,40,Male,Married,1,6,No,PhD,Teacher,32,54656,14920,18055,Yes,976,127,147489,76960,Shopping,9,2,8,4,5,7,5,4,8,High,Yes,2
13025,Person_724,30,Male,Divorced,2,8,Yes,High School,Engineer,8,81197,914,25658,Yes,25947,25,98075,9643,Bills,10,7,9,5,1,4,5,4,5,Low,Yes,9
13026,Person_725,56,Other,Married,2,4,No,High School,Doctor,26,8546,65913,1728,No,18664,65,34609,75846,Travel,1,4,3,6,7,5,2,6,5,High,Yes,9
13027,Person_726,55,Male,Divorced,3,1,No,Master,Manager,23,56757,22625,7632,Yes,5897,139,102785,18951,Rent,8,3,3,6,9,8,2,4,4,Medium,Yes,3
13028,Person_727,54,Male,Divorced,3,7,Yes,Bachelor,Doctor,12,45722,34117,12043,Yes,15957,21,164974,92104,Rent,1,8,1,5,6,10,1,7,1,Medium,No,9
13029,Person_728,38,Female,Married,0,3,No,PhD,Sales,25,6283,74056,6403,Yes,15359,16,23645,15233,Travel,9,4,10,6,2,5,6,8,1,Low,No,2
13030,Person_729,39,Male,Widowed,2,6,Yes,High School,Engineer,28,71830,2436,15732,Yes,13240,6,193945,13200,Travel,6,4,6,9,6,5,3,8,6,High,Yes,3
13031,Person_730,37,Female,Single,1,2,Yes,Master,Doctor,27,91238,86595,22476,No,29152,106,195630,52275,Rent,1,8,4,5,9,5,4,8,4,Medium,No,6
13032,Person_731,66,Other,Widowed,2,9,No,Bachelor,Sales,27,74363,62180,18526,No,29909,67,62233,87084,Shopping,8,1,8,6,3,9,0,2,4,Low,Yes,4
13033,Person_732,60,Male,Married,0,1,No,Bachelor,Engineer,7,94501,32629,9340,No,107,127,111443,76068,Shopping,5,9,2,4,9,8,2,10,3,Low,No,8
13034,Person_733,68,Other,Widowed,3,6,Yes,Master,Engineer,22,92101,76126,6184,No,15524,36,154473,89001,Shopping,7,7,2,3,8,8,5,2,9,High,No,1
13035,Person_734,33,Other,Divorced,3,6,Yes,Master,Doctor,28,85924,61269,22394,No,25548,37,7771,21291,Travel,7,2,7,6,7,7,1,2,3,High,No,6
13036,Person_735,34,Male,Single,0,5,No,High School,Engineer,4,50840,31963,253,Yes,1626,95,172407,42448,Rent,7,6,5,5,8,8,0,2,8,Low,No,2
13037,Person_736,50,Male,Married,1,5,No,PhD,Teacher,6,17137,1700,4102,Yes,25279,138,198521,30580,Rent,6,8,1,4,10,7,2,4,2,High,Yes,6
13038,Person_737,20,Other,Married,3,1,No,Bachelor,Engineer,35,83498,49937,3542,Yes,6229,0,102601,91685,Rent,8,5,7,5,6,10,1,5,4,High,No,1
13039,Person_738,22,Male,Married,4,10,No,PhD,Artist,26,11549,44230,19159,No,6877,152,133014,21346,Bills,9,6,7,7,3,4,5,4,1,Medium,No,2
13040,Person_739,35,Female,Single,3,5,Yes,Bachelor,Sales,1,46771,1408,24062,Yes,874,41,151460,10619,Bills,2,10,10,1,7,7,3,5,5,High,No,9
13041,Person_740,42,Female,Divorced,4,2,No,Bachelor,Engineer,24,46229,83351,6212,No,5543,179,125224,1766,Food,7,8,6,1,4,5,6,4,2,Low,No,6
13042,Person_741,30,Male,Married,0,7,Yes,PhD,Artist,8,14702,74396,4637,Yes,3809,151,83251,3549,Bills,2,6,4,1,10,6,6,7,1,High,No,8
13043,Person_742,31,Other,Widowed,0,3,Yes,Master,Engineer,26,83666,38641,11525,No,10603,180,57042,18693,Shopping,6,9,8,2,5,6,1,10,1,Low,No,7
13044,Person_743,29,Male,Married,3,4,No,High School,Engineer,0,13344,10844,28760,Yes,2107,183,53740,62019,Shopping,2,9,2,9,8,9,2,1,2,Low,No,9
13045,Person_744,51,Male,Married,2,3,Yes,Bachelor,Doctor,22,28625,65551,22418,Yes,11745,62,196945,97458,Shopping,10,9,2,5,7,5,6,1,5,High,No,9
13046,Person_745,35,Other,Married,4,3,No,Master,Teacher,9,7913,47834,11471,Yes,9465,80,47024,48328,Shopping,6,6,2,9,7,7,6,2,9,High,Yes,4
13047,Person_746,27,Other,Married,1,4,Yes,Bachelor,Sales,24,28537,9235,12500,Yes,559,7,154522,77701,Food,2,9,3,5,8,5,3,1,6,High,Yes,7
13048,Person_747,57,Female,Divorced,3,5,No,High School,Teacher,2,15639,51982,27457,No,8308,186,56965,89100,Shopping,1,3,6,7,10,9,5,10,4,Medium,Yes,5
13049,Person_748,31,Other,Widowed,1,1,Yes,Bachelor,Manager,5,58018,40237,24841,Yes,21353,172,10057,25301,Travel,7,5,1,6,3,8,4,10,3,Medium,No,7
13050,Person_749,43,Female,Divorced,3,4,Yes,High School,Doctor,5,83286,25656,15247,Yes,15250,26,8983,44763,Travel,3,2,2,2,3,7,6,3,8,High,Yes,4
13051,Person_750,47,Other,Widowed,2,8,No,High School,Doctor,1,99328,39968,10532,Yes,13255,51,130469,20765,Travel,4,8,10,3,2,10,1,6,3,Low,Yes,10
13052,Person_751,27,Male,Married,2,10,No,Bachelor,Teacher,17,26718,55877,13518,No,3046,145,19995,44787,Bills,6,4,2,5,1,5,0,10,1,High,Yes,1
13053,Person_752,47,Female,Single,2,7,Yes,Bachelor,Doctor,22,10870,79203,6476,Yes,13856,90,114587,7425,Rent,5,6,1,4,10,8,5,6,4,Medium,No,4
13054,Person_753,55,Female,Divorced,2,9,Yes,High School,Teacher,1,17448,13744,19532,Yes,16427,85,38886,12857,Food,4,6,3,6,6,9,3,1,5,Medium,Yes,10
13055,Person_754,45,Female,Single,0,5,No,Master,Doctor,11,67310,63299,19743,Yes,508,15,89025,52771,Travel,9,5,10,8,6,8,5,6,5,High,Yes,3
13056,Person_755,27,Male,Divorced,0,10,Yes,PhD,Engineer,21,71555,48361,1004,Yes,6107,65,95149,92999,Travel,6,1,7,8,10,7,3,5,5,Low,Yes,9
13057,Person_756,69,Male,Married,4,4,No,High School,Teacher,36,20852,1794,10286,Yes,13476,4,94020,22444,Shopping,6,7,1,3,8,9,5,7,8,Low,Yes,5
13058,Person_757,47,Male,Divorced,1,8,Yes,Bachelor,Teacher,19,60223,19425,4717,No,3439,81,2673,41457,Travel,2,10,7,4,6,9,4,6,8,Medium,Yes,4
13059,Person_758,47,Male,Married,3,9,No,Bachelor,Artist,38,42382,89302,3271,No,20312,130,165962,79741,Shopping,6,8,5,1,6,9,1,7,4,Medium,Yes,8
13060,Person_759,56,Male,Divorced,3,7,Yes,Master,Doctor,23,98981,37611,12714,No,21795,117,77513,704,Shopping,7,1,9,2,1,4,0,2,9,Medium,Yes,5
13061,Person_760,60,Female,Married,0,7,No,PhD,Doctor,19,68916,38645,209,Yes,13136,80,23466,5452,Rent,8,10,2,9,7,9,6,1,1,Low,No,3
13062,Person_761,55,Male,Married,3,5,No,High School,Teacher,0,38754,44140,25463,No,14167,69,92545,38862,Bills,8,7,1,10,7,4,4,7,5,Medium,Yes,2
13063,Person_762,46,Female,Widowed,0,4,Yes,High School,Engineer,0,57452,37072,5539,Yes,17300,114,50406,61471,Shopping,9,4,9,10,10,8,1,9,5,Medium,Yes,8
13064,Person_763,36,Male,Married,4,10,No,PhD,Engineer,16,86000,58425,16537,Yes,27521,6,134760,69217,Shopping,10,6,8,2,9,10,0,2,5,Low,No,2
13065,Person_764,28,Other,Widowed,1,1,Yes,High School,Sales,0,3660,17362,19977,Yes,17182,49,69284,86058,Rent,3,9,10,6,7,4,5,7,8,Medium,No,8
13066,Person_765,52,Female,Married,4,10,No,PhD,Engineer,29,45127,39856,8606,Yes,4971,141,114579,18300,Shopping,10,5,6,7,8,8,6,3,9,Medium,No,5
13067,Person_766,39,Other,Single,2,10,No,Bachelor,Doctor,2,91254,38267,11616,No,18144,165,13665,9566,Food,7,8,5,6,4,4,0,6,3,High,No,8
13068,Person_767,32,Female,Married,2,7,No,PhD,Artist,10,52782,76858,29852,No,26909,110,20641,7501,Bills,7,5,8,8,9,8,2,3,9,Medium,No,5
13069,Person_768,47,Other,Single,2,1,Yes,High School,Teacher,23,3200,58648,1284,No,19659,46,163572,1845,Food,1,2,8,9,1,8,0,10,8,High,Yes,1
13070,Person_769,67,Male,Single,4,1,No,PhD,Manager,21,48123,21539,3148,Yes,15883,111,35797,39181,Travel,8,4,5,8,8,10,1,5,3,Medium,Yes,2
13071,Person_770,48,Male,Married,3,5,Yes,Master,Artist,25,8799,32877,768,No,818,160,45950,57263,Bills,4,2,7,5,3,9,4,2,2,Medium,Yes,6
13072,Person_771,32,Male,Single,1,9,No,Bachelor,Manager,12,32135,7694,25558,No,10360,42,156118,78766,Travel,5,7,1,8,1,10,6,8,4,High,No,3
13073,Person_772,65,Female,Widowed,2,6,Yes,Bachelor,Artist,0,98705,69108,5607,Yes,21424,90,129554,63038,Shopping,6,7,4,10,2,10,4,8,2,Medium,Yes,8
13074,Person_773,54,Other,Divorced,2,3,Yes,PhD,Engineer,23,17469,86273,19586,No,11927,28,102339,83290,Rent,3,3,2,10,6,9,6,7,4,High,Yes,5
13075,Person_774,25,Male,Married,2,3,Yes,High School,Doctor,9,35428,86315,29250,Yes,16023,127,113431,34404,Food,5,7,10,9,5,8,2,6,5,Medium,No,3
13076,Person_775,37,Other,Single,1,7,No,Master,Manager,34,47095,88736,28102,No,3065,184,140710,22564,Travel,10,1,3,8,3,9,1,1,2,High,No,10
13077,Person_776,70,Other,Married,2,6,Yes,Bachelor,Artist,23,18778,37417,19171,No,3259,132,21173,97898,Shopping,5,1,1,2,9,8,0,8,8,High,Yes,7
13078,Person_777,24,Male,Widowed,1,9,No,Bachelor,Doctor,27,49971,47739,18594,No,17290,95,144294,57435,Food,1,9,2,2,8,9,2,1,1,Medium,No,8
